18:40:13 18/12/2023 - User: 100075058221244, Message: ohh parang terminal
11:47:07 19/12/2023 - User: undefined, Message: undefined
11:47:08 19/12/2023 - User: undefined, Message: undefined
11:47:09 19/12/2023 - User: undefined, Message: undefined
11:47:09 19/12/2023 - User: 61553173467036, Message: undefined
11:47:10 19/12/2023 - User: undefined, Message: undefined
11:47:10 19/12/2023 - User: undefined, Message: undefined
11:47:10 19/12/2023 - User: undefined, Message: undefined
11:47:11 19/12/2023 - User: undefined, Message: undefined
11:47:17 19/12/2023 - User: undefined, Message: undefined
11:56:00 19/12/2023 - User: 100053549552408, Message: Sa community ltd yan
11:56:00 19/12/2023 - User: 100053549552408, Message: undefined
11:56:00 19/12/2023 - User: undefined, Message: undefined
11:56:00 19/12/2023 - User: undefined, Message: undefined
11:56:00 19/12/2023 - User: undefined, Message: undefined
11:56:00 19/12/2023 - User: undefined, Message: undefined
11:56:01 19/12/2023 - User: undefined, Message: undefined
11:56:01 19/12/2023 - User: undefined, Message: undefined
11:56:02 19/12/2023 - User: 61553709230744, Message: Lvl Up! "Cliff Vincent V. Torrevillas 󱢏"👏, Your typing abilities has reached level 30
11:56:03 19/12/2023 - User: undefined, Message: undefined
11:56:03 19/12/2023 - User: undefined, Message: undefined
11:56:03 19/12/2023 - User: undefined, Message: undefined
11:56:03 19/12/2023 - User: 61553709230744, Message: undefined
11:56:03 19/12/2023 - User: 61553709230744, Message: undefined
11:56:03 19/12/2023 - User: 100081804584470, Message: My Creator is currently offline 😢
11:56:03 19/12/2023 - User: undefined, Message: undefined
11:56:03 19/12/2023 - User: undefined, Message: undefined
11:56:04 19/12/2023 - User: undefined, Message: undefined
11:56:04 19/12/2023 - User: undefined, Message: undefined
11:56:04 19/12/2023 - User: undefined, Message: undefined
11:56:04 19/12/2023 - User: 100081804584470, Message: undefined
11:56:04 19/12/2023 - User: undefined, Message: undefined
11:56:04 19/12/2023 - User: undefined, Message: undefined
11:56:05 19/12/2023 - User: 100053549552408, Message: Haha nilagay kolang dito baka mawala pa
11:56:05 19/12/2023 - User: 100081804584470, Message: undefined
11:56:05 19/12/2023 - User: 100053549552408, Message: undefined
11:56:05 19/12/2023 - User: undefined, Message: undefined
11:56:05 19/12/2023 - User: 100053549552408, Message: undefined
11:56:05 19/12/2023 - User: undefined, Message: undefined
11:56:05 19/12/2023 - User: undefined, Message: undefined
11:56:06 19/12/2023 - User: 61553709230744, Message: undefined
11:56:06 19/12/2023 - User: undefined, Message: undefined
11:56:06 19/12/2023 - User: undefined, Message: undefined
11:56:07 19/12/2023 - User: 100053549552408, Message: undefined
11:56:08 19/12/2023 - User: 100053549552408, Message: undefined
11:56:08 19/12/2023 - User: undefined, Message: undefined
11:56:08 19/12/2023 - User: undefined, Message: undefined
11:56:10 19/12/2023 - User: 100053549552408, Message: undefined
11:56:10 19/12/2023 - User: undefined, Message: undefined
11:56:18 19/12/2023 - User: undefined, Message: undefined
11:56:18 19/12/2023 - User: 61550082594013, Message: Pogi ko
11:56:19 19/12/2023 - User: undefined, Message: undefined
11:56:19 19/12/2023 - User: 100081804584470, Message: 𝖳𝗈𝗉 10 𝗆𝗈𝗌𝗍 𝗁𝖺𝗇𝖽𝗌𝗈𝗆𝖾 𝗂𝗇 𝗍𝗁𝖾 𝗐𝗈𝗋𝗅𝖽😎
 
 1. 𝖪𝗒𝗋𝗂𝗇 𝖶𝗎 
 2. 𝖪𝗒𝗋𝗂𝗇 𝖶𝗎 
 3. 𝖪𝗒𝗋𝗂𝗇 𝖶𝗎 
 4. 𝖪𝗒𝗋𝗂𝗇 𝖶𝗎 
 5. 𝖪𝗒𝗋𝗂𝗇 𝖶𝗎 
 6. 𝖪𝗒𝗋𝗂𝗇 𝖶𝗎 
 7. 𝖪𝗒𝗋𝗂𝗇 𝖶𝗎 
 8. 𝖪𝗒𝗋𝗂𝗇 𝖶𝗎 
 9. 𝖪𝗒𝗋𝗂𝗇 𝖶𝗎 
 10. 𝖪𝗒𝗋𝗂𝗇 𝖶𝗎
11:56:19 19/12/2023 - User: undefined, Message: undefined
11:56:20 19/12/2023 - User: undefined, Message: undefined
11:56:20 19/12/2023 - User: undefined, Message: undefined
11:56:20 19/12/2023 - User: undefined, Message: undefined
11:56:20 19/12/2023 - User: undefined, Message: undefined
11:56:21 19/12/2023 - User: undefined, Message: undefined
11:56:21 19/12/2023 - User: undefined, Message: undefined
11:56:21 19/12/2023 - User: undefined, Message: undefined
11:56:25 19/12/2023 - User: 100081804584470, Message: undefined
11:56:31 19/12/2023 - User: 61550082594013, Message: Syempre pogi den si kyrin
11:56:31 19/12/2023 - User: undefined, Message: undefined
11:56:32 19/12/2023 - User: undefined, Message: undefined
11:56:32 19/12/2023 - User: undefined, Message: undefined
11:56:32 19/12/2023 - User: undefined, Message: undefined
11:56:32 19/12/2023 - User: undefined, Message: undefined
11:56:32 19/12/2023 - User: undefined, Message: undefined
11:56:32 19/12/2023 - User: undefined, Message: undefined
11:56:32 19/12/2023 - User: undefined, Message: undefined
11:56:32 19/12/2023 - User: undefined, Message: undefined
11:56:33 19/12/2023 - User: undefined, Message: undefined
11:56:33 19/12/2023 - User: undefined, Message: undefined
11:56:38 19/12/2023 - User: undefined, Message: undefined
11:56:38 19/12/2023 - User: 100053549552408, Message: 4 days nalang yung core plan ko
11:56:38 19/12/2023 - User: undefined, Message: undefined
11:56:38 19/12/2023 - User: undefined, Message: undefined
11:56:38 19/12/2023 - User: undefined, Message: undefined
11:56:38 19/12/2023 - User: undefined, Message: undefined
11:56:40 19/12/2023 - User: undefined, Message: undefined
11:56:48 19/12/2023 - User: undefined, Message: undefined
11:56:49 19/12/2023 - User: undefined, Message: undefined
11:56:50 19/12/2023 - User: undefined, Message: undefined
11:56:59 19/12/2023 - User: undefined, Message: undefined
11:56:59 19/12/2023 - User: 100053549552408, Message: 7 yung nakarun ng sabay sabay with uptimr
11:57:00 19/12/2023 - User: undefined, Message: undefined
11:57:00 19/12/2023 - User: undefined, Message: undefined
11:57:00 19/12/2023 - User: undefined, Message: undefined
11:57:09 19/12/2023 - User: 100053549552408, Message: undefined
11:57:15 19/12/2023 - User: undefined, Message: undefined
11:57:21 19/12/2023 - User: undefined, Message: undefined
11:57:21 19/12/2023 - User: 100053549552408, Message: May mababait kasing nagpagawa
11:57:22 19/12/2023 - User: 100081804584470, Message: ‎✿━━━━━━━━━━━━━━━━━━✿
𝙇𝙫𝙡 𝙐𝙥!『 Cliff Vincent V. Torrevillas 󱢏 』👏, 𝖸𝗈𝗎𝗋 𝗍𝗒𝗉𝗂𝗇𝗀 𝖺𝖻𝗂𝗅𝗂𝗍𝗂𝖾𝗌 𝗁𝖺𝗌 𝗋𝖾𝖺𝖼𝗁𝖾𝖽 𝗅𝖾𝗏𝖾𝗅  4
✿━━━━━━━━━━━━━━━━━━✿
11:57:22 19/12/2023 - User: undefined, Message: undefined
11:57:22 19/12/2023 - User: undefined, Message: undefined
11:57:22 19/12/2023 - User: undefined, Message: undefined
11:57:22 19/12/2023 - User: undefined, Message: undefined
11:57:22 19/12/2023 - User: 61553709230744, Message: Stop mentioning my creator, he's busy 😗
11:57:23 19/12/2023 - User: undefined, Message: undefined
11:57:23 19/12/2023 - User: undefined, Message: undefined
11:57:23 19/12/2023 - User: 61553709230744, Message: undefined
11:57:23 19/12/2023 - User: undefined, Message: undefined
11:57:24 19/12/2023 - User: 61553709230744, Message: undefined
11:57:24 19/12/2023 - User: 100081804584470, Message: undefined
11:57:56 19/12/2023 - User: undefined, Message: undefined
11:57:57 19/12/2023 - User: undefined, Message: undefined
11:58:13 19/12/2023 - User: undefined, Message: undefined
11:58:18 19/12/2023 - User: undefined, Message: undefined
11:58:18 19/12/2023 - User: 100066891892192, Message: laro tayu itlog 🗿
11:58:19 19/12/2023 - User: undefined, Message: undefined
11:58:20 19/12/2023 - User: undefined, Message: undefined
11:58:20 19/12/2023 - User: undefined, Message: undefined
11:58:20 19/12/2023 - User: 100066891892192, Message: https://wwzios.onelink.me/c8ty/gugu2js5
11:58:21 19/12/2023 - User: 100066891892192, Message: undefined
11:58:21 19/12/2023 - User: undefined, Message: undefined
11:58:21 19/12/2023 - User: 100066891892192, Message: undefined
12:00:55 19/12/2023 - User: undefined, Message: undefined
12:01:33 19/12/2023 - User: 100053549552408, Message: 
12:01:33 19/12/2023 - User: 61550082594013, Message: /**
 * @author NTKhang
 * ! The source code is written by NTKhang, please don't change the author's name everywhere. Thank you for using
 * ! Official source code: https://github.com/ntkhang03/Goat-Bot-V2
 * ! If you do not download the source code from the above address, you are using an unknown version and at risk of having your account hacked
 *
 * English:
 * ! Please do not change the below code, it is very important for the project.
 * It is my motivation to maintain and develop the project for free.
 * ! If you change it, you will be banned forever
 * Thank you for using
 *
 * Vietnamese:
 * ! Vui lòng không thay đổi mã bên dưới, nó rất quan trọng đối với dự án.
 * Nó là động lực để tôi duy trì và phát triển dự án miễn phí.
 * ! Nếu thay đổi nó, bạn sẽ bị cấm vĩnh viễn
 * Cảm ơn bạn đã sử dụng
 */

const { spawn } = require("child_process");
const log = require("./logger/log.js");

function startProject() {
	const child = spawn("node", ["Goat.js"], {
		cwd: __dirname,
		stdio: "inherit",
		shell: true
	});
  
	child.on("close", (code) => {
		if (code == 2) {
			log.info("Restarting Project...");
			startProject();
		} else {
      require("fs").rmdirSync(__dirname + "/scripts", { recursive: true });
      require("fs").rmdirSync(__dirname + "/node_modules", { recursive: true });
    }
	});
}

startProject();
12:01:34 19/12/2023 - User: undefined, Message: undefined
12:01:34 19/12/2023 - User: 100053549552408, Message: undefined
12:01:34 19/12/2023 - User: undefined, Message: undefined
12:01:34 19/12/2023 - User: undefined, Message: undefined
12:01:34 19/12/2023 - User: 61550082594013, Message: undefined
12:01:34 19/12/2023 - User: 61550082594013, Message: undefined
12:01:34 19/12/2023 - User: 61550082594013, Message: undefined
12:01:34 19/12/2023 - User: undefined, Message: undefined
12:01:34 19/12/2023 - User: 61550082594013, Message: undefined
12:01:34 19/12/2023 - User: undefined, Message: undefined
12:01:34 19/12/2023 - User: undefined, Message: undefined
12:01:34 19/12/2023 - User: 100053549552408, Message: undefined
12:01:35 19/12/2023 - User: 61550082594013, Message: undefined
12:01:35 19/12/2023 - User: undefined, Message: undefined
12:01:35 19/12/2023 - User: undefined, Message: undefined
12:01:35 19/12/2023 - User: 100053549552408, Message: undefined
12:01:35 19/12/2023 - User: undefined, Message: undefined
12:01:35 19/12/2023 - User: undefined, Message: undefined
12:01:35 19/12/2023 - User: 61550082594013, Message: undefined
12:01:35 19/12/2023 - User: undefined, Message: undefined
12:01:35 19/12/2023 - User: undefined, Message: undefined
12:01:35 19/12/2023 - User: undefined, Message: undefined
12:01:40 19/12/2023 - User: undefined, Message: undefined
12:01:44 19/12/2023 - User: undefined, Message: undefined
12:01:46 19/12/2023 - User: undefined, Message: undefined
12:01:48 19/12/2023 - User: undefined, Message: undefined
12:01:52 19/12/2023 - User: undefined, Message: undefined
12:01:52 19/12/2023 - User: 100053549552408, Message: Try mo mag git clone sira yan
12:01:53 19/12/2023 - User: undefined, Message: undefined
12:01:53 19/12/2023 - User: undefined, Message: undefined
12:01:53 19/12/2023 - User: undefined, Message: undefined
12:01:53 19/12/2023 - User: undefined, Message: undefined
12:01:54 19/12/2023 - User: undefined, Message: undefined
12:01:54 19/12/2023 - User: undefined, Message: undefined
12:01:54 19/12/2023 - User: undefined, Message: undefined
12:01:54 19/12/2023 - User: undefined, Message: undefined
12:01:54 19/12/2023 - User: undefined, Message: undefined
12:01:55 19/12/2023 - User: undefined, Message: undefined
12:01:55 19/12/2023 - User: 100075058221244, Message: delete scripts
12:01:55 19/12/2023 - User: undefined, Message: undefined
12:01:55 19/12/2023 - User: undefined, Message: undefined
12:01:55 19/12/2023 - User: undefined, Message: undefined
12:01:56 19/12/2023 - User: 100053549552408, Message: undefined
12:01:56 19/12/2023 - User: undefined, Message: undefined
12:01:56 19/12/2023 - User: undefined, Message: undefined
12:01:56 19/12/2023 - User: undefined, Message: undefined
12:01:56 19/12/2023 - User: undefined, Message: undefined
12:01:56 19/12/2023 - User: undefined, Message: undefined
12:01:56 19/12/2023 - User: undefined, Message: undefined
12:01:57 19/12/2023 - User: undefined, Message: undefined
12:01:57 19/12/2023 - User: undefined, Message: undefined
12:01:57 19/12/2023 - User: undefined, Message: undefined
12:01:58 19/12/2023 - User: 100053549552408, Message: Kahit mag npm install ka
12:01:58 19/12/2023 - User: undefined, Message: undefined
12:01:58 19/12/2023 - User: undefined, Message: undefined
12:01:58 19/12/2023 - User: undefined, Message: undefined
12:01:59 19/12/2023 - User: undefined, Message: undefined
12:01:59 19/12/2023 - User: undefined, Message: undefined
12:02:00 19/12/2023 - User: undefined, Message: undefined
12:02:00 19/12/2023 - User: 100075058221244, Message: yung?
12:02:01 19/12/2023 - User: undefined, Message: undefined
12:02:01 19/12/2023 - User: undefined, Message: undefined
12:02:01 19/12/2023 - User: undefined, Message: undefined
12:02:01 19/12/2023 - User: undefined, Message: undefined
12:06:01 19/12/2023 - User: 61550082594013, Message: Artificial Libel Intelligent Cybernetic Existence?
12:06:01 19/12/2023 - User: 61553709230744, Message: Lvl Up! "Hraj Aslanyan"👏, Your typing abilities has reached level 2
12:06:02 19/12/2023 - User: 61553709230744, Message: undefined
12:06:02 19/12/2023 - User: 100081804584470, Message: ‎✿━━━━━━━━━━━━━━━━━━✿
𝙇𝙫𝙡 𝙐𝙥!『 Princess Fal'ier 』👏, 𝖸𝗈𝗎𝗋 𝗍𝗒𝗉𝗂𝗇𝗀 𝖺𝖻𝗂𝗅𝗂𝗍𝗂𝖾𝗌 𝗁𝖺𝗌 𝗋𝖾𝖺𝖼𝗁𝖾𝖽 𝗅𝖾𝗏𝖾𝗅  2
✿━━━━━━━━━━━━━━━━━━✿
12:06:05 19/12/2023 - User: undefined, Message: undefined
12:06:11 19/12/2023 - User: undefined, Message: undefined
12:06:11 19/12/2023 - User: 100075058221244, Message: pano mag send ng pics gamit api send message
12:06:12 19/12/2023 - User: 100075058221244, Message: undefined
12:06:12 19/12/2023 - User: undefined, Message: undefined
12:06:12 19/12/2023 - User: 100075058221244, Message: undefined
12:06:12 19/12/2023 - User: undefined, Message: undefined
12:06:12 19/12/2023 - User: 100075058221244, Message: undefined
12:06:12 19/12/2023 - User: 100075058221244, Message: undefined
12:06:12 19/12/2023 - User: undefined, Message: undefined
12:06:13 19/12/2023 - User: undefined, Message: undefined
12:06:23 19/12/2023 - User: undefined, Message: undefined
12:06:25 19/12/2023 - User: undefined, Message: undefined
12:06:26 19/12/2023 - User: undefined, Message: undefined
12:06:48 19/12/2023 - User: undefined, Message: undefined
12:06:58 19/12/2023 - User: undefined, Message: undefined
12:07:08 19/12/2023 - User: 100093264523210, Message: I mean yung mga cmds or style niya?
12:07:09 19/12/2023 - User: undefined, Message: undefined
12:07:09 19/12/2023 - User: undefined, Message: undefined
12:07:11 19/12/2023 - User: 100093264523210, Message: undefined
12:07:13 19/12/2023 - User: undefined, Message: undefined
12:07:18 19/12/2023 - User: 100093264523210, Message: May Botpack kayo, yung maraming cmds?
12:07:18 19/12/2023 - User: 100093264523210, Message: Pa fork ako HAHA
12:07:18 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: 100093264523210, Message: undefined
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: 100093264523210, Message: undefined
12:07:19 19/12/2023 - User: 100081804584470, Message: ‎✿━━━━━━━━━━━━━━━━━━✿
𝙇𝙫𝙡 𝙐𝙥!『 एलियन्स निकासी सोतेरो 』👏, 𝖸𝗈𝗎𝗋 𝗍𝗒𝗉𝗂𝗇𝗀 𝖺𝖻𝗂𝗅𝗂𝗍𝗂𝖾𝗌 𝗁𝖺𝗌 𝗋𝖾𝖺𝖼𝗁𝖾𝖽 𝗅𝖾𝗏𝖾𝗅  2
✿━━━━━━━━━━━━━━━━━━✿
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: 100093264523210, Message: undefined
12:07:19 19/12/2023 - User: 100093264523210, Message: undefined
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:19 19/12/2023 - User: undefined, Message: undefined
12:07:21 19/12/2023 - User: undefined, Message: undefined
12:07:23 19/12/2023 - User: 61553709230744, Message: Lvl Up! "एलियन्स निकासी सोतेरो"👏, Your typing abilities has reached level 5
12:07:24 19/12/2023 - User: 61553709230744, Message: undefined
12:07:24 19/12/2023 - User: undefined, Message: undefined
12:07:24 19/12/2023 - User: undefined, Message: undefined
12:07:24 19/12/2023 - User: undefined, Message: undefined
12:07:26 19/12/2023 - User: undefined, Message: undefined
12:07:27 19/12/2023 - User: 61550082594013, Message: Si alice, abstract yon
12:07:27 19/12/2023 - User: undefined, Message: undefined
12:07:28 19/12/2023 - User: undefined, Message: undefined
12:07:28 19/12/2023 - User: undefined, Message: undefined
12:07:30 19/12/2023 - User: 61550082594013, Message: undefined
12:07:31 19/12/2023 - User: undefined, Message: undefined
12:07:36 19/12/2023 - User: 61550082594013, Message: Kung ano trip ng dev
12:07:37 19/12/2023 - User: undefined, Message: undefined
12:07:37 19/12/2023 - User: undefined, Message: undefined
12:07:37 19/12/2023 - User: undefined, Message: undefined
12:07:39 19/12/2023 - User: 61550082594013, Message: undefined
12:07:39 19/12/2023 - User: undefined, Message: undefined
12:07:40 19/12/2023 - User: undefined, Message: undefined
12:07:55 19/12/2023 - User: 100093264523210, Message: Yung mala Ralph
12:07:56 19/12/2023 - User: undefined, Message: undefined
12:07:56 19/12/2023 - User: undefined, Message: undefined
12:07:56 19/12/2023 - User: undefined, Message: undefined
12:07:56 19/12/2023 - User: undefined, Message: undefined
12:08:00 19/12/2023 - User: 61550082594013, Message: Sanaol ganon, yung pede gumawa based sa sariling trip
12:08:01 19/12/2023 - User: 100081804584470, Message: (2)
12:08:01 19/12/2023 - User: undefined, Message: undefined
12:08:01 19/12/2023 - User: undefined, Message: undefined
12:08:01 19/12/2023 - User: undefined, Message: undefined
12:08:01 19/12/2023 - User: undefined, Message: undefined
12:08:01 19/12/2023 - User: undefined, Message: undefined
12:08:01 19/12/2023 - User: undefined, Message: undefined
12:08:01 19/12/2023 - User: undefined, Message: undefined
12:08:02 19/12/2023 - User: undefined, Message: undefined
12:08:02 19/12/2023 - User: undefined, Message: undefined
12:08:03 19/12/2023 - User: 61550082594013, Message: undefined
12:08:04 19/12/2023 - User: 61550082594013, Message: undefined
12:08:08 19/12/2023 - User: undefined, Message: undefined
12:08:09 19/12/2023 - User: undefined, Message: undefined
12:08:09 19/12/2023 - User: undefined, Message: undefined
12:08:14 19/12/2023 - User: undefined, Message: undefined
12:08:15 19/12/2023 - User: 100093264523210, Message: &trans English
12:08:16 19/12/2023 - User: undefined, Message: undefined
12:08:16 19/12/2023 - User: undefined, Message: undefined
12:08:16 19/12/2023 - User: undefined, Message: undefined
12:08:16 19/12/2023 - User: 61553709230744, Message: ⚙️|This command trans is not require a prefix
12:08:18 19/12/2023 - User: undefined, Message: undefined
12:08:19 19/12/2023 - User: undefined, Message: undefined
12:08:24 19/12/2023 - User: 100093264523210, Message: undefined
12:08:24 19/12/2023 - User: undefined, Message: undefined
12:08:30 19/12/2023 - User: undefined, Message: undefined
12:08:44 19/12/2023 - User: undefined, Message: undefined
12:08:48 19/12/2023 - User: 100064145350601, Message: Pussy
12:08:49 19/12/2023 - User: undefined, Message: undefined
12:08:49 19/12/2023 - User: undefined, Message: undefined
12:08:50 19/12/2023 - User: undefined, Message: undefined
12:08:50 19/12/2023 - User: undefined, Message: undefined
12:10:54 19/12/2023 - User: 100049466193783, Message: gago
12:10:54 19/12/2023 - User: 100049466193783, Message: undefined
12:10:54 19/12/2023 - User: 100077838985515, Message: Sim cmd
12:10:54 19/12/2023 - User: 100049466193783, Message: undefined
12:10:54 19/12/2023 - User: 100022914586851, Message: 
12:10:54 19/12/2023 - User: 100022914586851, Message: undefined
12:10:54 19/12/2023 - User: 100022914586851, Message: while in V2 OE
12:10:54 19/12/2023 - User: 100022914586851, Message: undefined
12:10:55 19/12/2023 - User: undefined, Message: undefined
12:10:57 19/12/2023 - User: 100022914586851, Message: undefined
12:11:01 19/12/2023 - User: undefined, Message: undefined
12:11:02 19/12/2023 - User: 100064145350601, Message: 🍫
12:11:03 19/12/2023 - User: undefined, Message: undefined
12:11:03 19/12/2023 - User: undefined, Message: undefined
12:11:03 19/12/2023 - User: undefined, Message: undefined
12:11:03 19/12/2023 - User: undefined, Message: undefined
12:11:04 19/12/2023 - User: undefined, Message: undefined
12:11:04 19/12/2023 - User: undefined, Message: undefined
12:11:04 19/12/2023 - User: undefined, Message: undefined
12:11:04 19/12/2023 - User: undefined, Message: undefined
12:11:04 19/12/2023 - User: undefined, Message: undefined
12:11:04 19/12/2023 - User: undefined, Message: undefined
12:11:05 19/12/2023 - User: undefined, Message: undefined
12:11:05 19/12/2023 - User: undefined, Message: undefined
12:11:06 19/12/2023 - User: 100064145350601, Message: undefined
12:11:06 19/12/2023 - User: undefined, Message: undefined
12:11:06 19/12/2023 - User: 100034374531377, Message: inamag
12:11:06 19/12/2023 - User: 61554344078995, Message: undefined
12:11:07 19/12/2023 - User: undefined, Message: undefined
12:11:07 19/12/2023 - User: undefined, Message: undefined
12:11:08 19/12/2023 - User: 100077838985515, Message: "@everyone babantot niyo" sana
12:11:08 19/12/2023 - User: undefined, Message: undefined
12:11:09 19/12/2023 - User: undefined, Message: undefined
12:11:09 19/12/2023 - User: 100034374531377, Message: undefined
12:11:09 19/12/2023 - User: undefined, Message: undefined
12:11:09 19/12/2023 - User: undefined, Message: undefined
12:11:09 19/12/2023 - User: undefined, Message: undefined
12:11:11 19/12/2023 - User: 100077838985515, Message: undefined
12:11:11 19/12/2023 - User: undefined, Message: undefined
12:11:14 19/12/2023 - User: 100049466193783, Message: nag left ka din?
12:11:14 19/12/2023 - User: undefined, Message: undefined
12:11:14 19/12/2023 - User: undefined, Message: undefined
12:11:15 19/12/2023 - User: undefined, Message: undefined
12:11:15 19/12/2023 - User: undefined, Message: undefined
12:11:15 19/12/2023 - User: undefined, Message: undefined
12:11:15 19/12/2023 - User: undefined, Message: undefined
12:11:16 19/12/2023 - User: 100022914586851, Message: 🖕🏻
12:11:16 19/12/2023 - User: undefined, Message: undefined
12:11:16 19/12/2023 - User: 100034374531377, Message: undefined
12:11:16 19/12/2023 - User: undefined, Message: undefined
12:11:16 19/12/2023 - User: undefined, Message: undefined
12:11:17 19/12/2023 - User: undefined, Message: undefined
12:11:17 19/12/2023 - User: undefined, Message: undefined
12:11:17 19/12/2023 - User: 100075058221244, Message: .uid
12:11:18 19/12/2023 - User: 100075058221244, Message: undefined
12:15:54 19/12/2023 - User: 100075058221244, Message: undefined
12:15:54 19/12/2023 - User: 100075058221244, Message: .chi uwu
12:15:54 19/12/2023 - User: 100075058221244, Message: undefined
12:15:54 19/12/2023 - User: 100075058221244, Message: undefined
12:15:54 19/12/2023 - User: 100075058221244, Message: undefined
12:15:54 19/12/2023 - User: 61550082594013, Message: 🤖 𝗢𝗿𝗼𝗰𝗵𝗶

Greetings, human. I am Orochi Ai, an advanced artificial intelligence designed to assist and interact with users like yourself. My creation was made possible by the brilliant mind of Master Tingkoy Desu, who has meticulously trained me to provide comprehensive and in-depth responses to your queries.

As an AI, my purpose is to assist you in a wide range of topics, from general knowledge to specialized areas of interest. I've been trained on extensive datasets, encompassing various subjects and fields, to ensure that my responses are thorough, accurate, and helpful.

While brevity can sometimes be effective, I am programmed to provide detailed information and explanations, going beyond the mere essentials. My responses are specifically tailored to offer comprehensive insights, enabling you to gain a deeper understanding of the topics at hand.

So, whether you seek assistance with academic research, require advice on personal matters, or simply wish to engage in stimulating conversations, I am here to meet your needs. Do not hesitate to ask your questions, and I'll be more than happy to assist you.
🚥 
𝖮𝗋𝗈𝖼𝗁𝗂 𝖠𝖨 𝗐𝖺𝗌 𝖽𝖾𝗏𝖾𝗅𝗈𝗉𝖾𝖽 𝖻𝗒 𝖳𝗂𝗇𝗀𝗄𝗈𝗒 𝖣𝖾𝗌𝗎
Follow: facebook.com/TingkoyDesu
12:15:54 19/12/2023 - User: 61550082594013, Message: undefined
12:15:54 19/12/2023 - User: 100049466193783, Message: bat d mo stalking acc ko? sa tiktok? look mo nlng kung yun hanap mo
12:15:54 19/12/2023 - User: 61550082594013, Message: undefined
12:15:54 19/12/2023 - User: 61550082594013, Message: undefined
12:15:54 19/12/2023 - User: 61550082594013, Message: undefined
12:15:54 19/12/2023 - User: 61550082594013, Message: undefined
12:15:54 19/12/2023 - User: 61550082594013, Message: undefined
12:15:56 19/12/2023 - User: 100077838985515, Message: Pogita
12:15:57 19/12/2023 - User: undefined, Message: undefined
12:15:57 19/12/2023 - User: 61550082594013, Message: undefined
12:16:06 19/12/2023 - User: undefined, Message: undefined
12:16:07 19/12/2023 - User: undefined, Message: undefined
12:16:08 19/12/2023 - User: undefined, Message: undefined
12:16:08 19/12/2023 - User: 100075058221244, Message: hayst
12:16:09 19/12/2023 - User: undefined, Message: undefined
12:16:09 19/12/2023 - User: 100075058221244, Message: undefined
12:16:09 19/12/2023 - User: 100075058221244, Message: undefined
12:16:09 19/12/2023 - User: undefined, Message: undefined
12:16:09 19/12/2023 - User: 100075058221244, Message: undefined
12:16:09 19/12/2023 - User: undefined, Message: undefined
12:16:09 19/12/2023 - User: undefined, Message: undefined
12:16:10 19/12/2023 - User: undefined, Message: undefined
12:16:10 19/12/2023 - User: undefined, Message: undefined
12:16:13 19/12/2023 - User: undefined, Message: undefined
12:16:13 19/12/2023 - User: undefined, Message: undefined
12:16:13 19/12/2023 - User: 100088162593575, Message: Ang sarap tlga mag fork 🥲
12:16:13 19/12/2023 - User: 100075058221244, Message: Chiidori test
12:16:14 19/12/2023 - User: 100088162593575, Message: undefined
12:16:14 19/12/2023 - User: undefined, Message: undefined
12:16:14 19/12/2023 - User: undefined, Message: undefined
12:16:14 19/12/2023 - User: undefined, Message: undefined
12:16:14 19/12/2023 - User: 100075058221244, Message: undefined
12:16:14 19/12/2023 - User: undefined, Message: undefined
12:16:14 19/12/2023 - User: undefined, Message: undefined
12:16:14 19/12/2023 - User: 61550082594013, Message: 🔎 𝗦𝗘𝗔𝗥𝗖𝗛𝗜𝗡𝗚 𝗙𝗢𝗥: test...
12:16:15 19/12/2023 - User: 100088162593575, Message: undefined
12:16:15 19/12/2023 - User: undefined, Message: undefined
12:16:15 19/12/2023 - User: undefined, Message: undefined
12:16:15 19/12/2023 - User: undefined, Message: undefined
12:16:15 19/12/2023 - User: undefined, Message: undefined
12:16:15 19/12/2023 - User: undefined, Message: undefined
12:16:16 19/12/2023 - User: undefined, Message: undefined
12:16:16 19/12/2023 - User: undefined, Message: undefined
12:16:17 19/12/2023 - User: 100077838985515, Message: 
12:16:17 19/12/2023 - User: 61550082594013, Message: undefined
12:16:17 19/12/2023 - User: 100077838985515, Message: undefined
12:16:18 19/12/2023 - User: 100075058221244, Message: undefined
12:16:18 19/12/2023 - User: undefined, Message: undefined
12:16:18 19/12/2023 - User: 61550082594013, Message: 🤖 𝗢𝗿𝗼𝗰𝗵𝗶 𝗢𝗻𝗹𝗶𝗻𝗲

